fixed code:/home/apr/CodeSearchAndMatch2/Defects4J/fixed_bugs_dir/Math/Math_8/src/main/java/org/apache/commons/math3/distribution/DiscreteDistribution.java-187-187
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3698-3698
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3699-3699
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3700-3700
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3701-3701
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-198-198
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-199-199
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3695-3695
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMathCalc.java-605-605
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3691-3691
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3692-3692
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3693-3693
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3694-3694
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/nonstiff/DormandPrince853StepInterpolator.java-464-464
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/nonstiff/RungeKuttaStepInterpolator.java-162-162
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/nonstiff/GraggBulirschStoerStepInterpolator.java-372-372
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-525-525
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-526-526
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-527-527
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-528-528
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-529-529
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-530-530
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-531-531
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-534-534
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-543-543
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java-230-230
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java-231-231
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java-247-247
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/ranking/NaturalRanking.java-241-241
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/ranking/NaturalRanking.java-252-252
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/ranking/NaturalRanking.java-255-255
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/random/EmpiricalDistribution.java-568-568
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/random/ValueServer.java-176-176
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-1078-1078
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-1120-1120
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-1267-1267
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-1307-1307
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/Array2DRowRealMatrix.java-357-357
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/Array2DRowRealMatrix.java-379-379
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java-308-308
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java-334-334
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java-411-411
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java-435-435
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java-649-649
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-536-536
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-561-561
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-658-658
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-683-683
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-705-705
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-729-729
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMathCalc.java-603-603
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/MathArrays.java-1257-1257
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-197-197
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-226-226
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-231-231
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-235-235
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-288-288
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-291-291
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-295-295
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/ranking/NaturalRanking.java-417-417
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/Array2DRowFieldMatrix.java-422-422
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/Array2DRowFieldMatrix.java-443-443
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-1073-1073
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-1115-1115
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-1276-1276
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-1318-1318
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-523-523
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/AbstractStepInterpolator.java-532-532
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/ranking/NaturalRanking.java-231-231
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/analysis/polynomials/PolynomialFunctionNewtonForm.java-132-132
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/analysis/polynomials/PolynomialFunctionNewtonForm.java-145-145
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/analysis/polynomials/PolynomialFunctionNewtonForm.java-161-161
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/analysis/polynomials/PolynomialFunctionLagrangeForm.java-118-118
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/analysis/polynomials/PolynomialFunctionLagrangeForm.java-131-131
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/analysis/polynomials/PolynomialFunctionLagrangeForm.java-150-150
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/Array2DRowFieldMatrix.java-592-592
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/Array2DRowRealMatrix.java-529-529
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-298-298
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java-235-235
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java-237-237
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java-244-244
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java-246-246
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/correlation/PearsonsCorrelation.java-146-146
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/correlation/PearsonsCorrelation.java-178-178
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMathCalc.java-608-608
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-459-459
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-491-491
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-845-845
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-931-931
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-439-439
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-468-468
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java-636-636
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-568-568
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/descriptive/moment/Mean.java-165-165
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-840-840
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-926-926
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMathCalc.java-610-610
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMathCalc.java-629-629
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/util/FastMath.java-3690-3690
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java-63-63
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-482-482
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-328-328
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-374-374
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-400-400
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-444-444
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-462-462
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-480-480
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-1224-1224
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/correlation/PearsonsCorrelation.java-139-139
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/stat/correlation/PearsonsCorrelation.java-166-166
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/OpenMapRealMatrix.java-185-185
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/OpenMapRealMatrix.java-217-217
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-148-148
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-166-166
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-181-181
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-195-195
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-214-214
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-629-629
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-311-311
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-354-354
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-379-379
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-422-422
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-441-441
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-458-458
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-549-549
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-683-683
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-686-686
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-1217-1217
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/DiagonalMatrix.java-199-199
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-579-579
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-678-678
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-681-681
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-783-783
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-83-83
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-100-100
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-114-114
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-128-128
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-146-146
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractRealMatrix.java-600-600
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/distribution/AbstractIntegerDistribution.java-207-209
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/distribution/AbstractRealDistribution.java-274-276
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/distribution/DiscreteDistribution.java-189-191
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/distribution/AbstractMultivariateRealDistribution.java-66-68
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-564-564
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-591-591
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-675-675
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-699-699
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-721-721
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/AbstractFieldMatrix.java-745-745
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java-539-539
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java-576-576
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayRealVector.java-586-586
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-410-410
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-428-428
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-442-442
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-460-460
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-469-469
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-486-486
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-503-503
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-524-524
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-545-545
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-577-577
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-595-595
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-609-609
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java-632-632
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/exception/util/ExceptionContext.java-242-242
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/linear/BlockFieldMatrix.java-505-505
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/random/ValueServer.java-178-178
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Math/Math_8/src/main/java/org/apache/commons/math3/analysis/polynomials/PolynomialSplineFunction.java-226-226
