fixed code:/home/apr/CodeSearchAndMatch2/Defects4J/fixed_bugs_dir/Mockito/Mockito_25/src/org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java-88-91
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/configuration/ClassPathLoader.java-141-143
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/invocation/ArgumentsComparator.java-25-29
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/creation/MockSettingsImpl.java-41-47
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/MockNameImpl.java-33-36
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/matchers/apachecommons/EqualsBuilder.java-291-305
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/stubbing/StubbedInvocationMatcher.java-32-32
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/matchers/ArrayEquals.java-57-62
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/stubbing/answers/ReturnsArgumentAt.java-47-49
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java-48-48
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/ObjectMethodsGuru.java-35-36
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/listeners/NotifiedMethodInvocationReport.java-61-61
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/reflection/GenericMetadataSupport.java-419-419
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/debugging/VerboseMockInvocationLogger.java-44-44
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/debugging/VerboseMockInvocationLogger.java-47-47
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/reflection/GenericMetadataSupport.java-412-418
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/invocation/ArgumentsProcessor.java-22-24
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet.java-100-104
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/collections/HashCodeAndEqualsMockWrapper.java-60-62
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/invocation/ArgumentsComparator.java-51-66
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/reporting/PrintSettings.java-50-54
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/progress/HandyReturnValues.java-56-56
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/MockCreationValidator.java-31-35
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/reflection/GenericMetadataSupport.java-81-91
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/listeners/NotifiedMethodInvocationReport.java-80-80
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/matchers/apachecommons/EqualsBuilder.java-289-289
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/reflection/FieldInitializationReport.java-55-55
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/listeners/NotifiedMethodInvocationReport.java-71-71
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/listeners/NotifiedMethodInvocationReport.java-72-73
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/listeners/NotifiedMethodInvocationReport.java-74-74
similar code:/home/apr/CodeSearchAndMatch2/Defects4J/Mockito/Mockito_25/src/org/mockito/internal/util/Decamelizer.java-22-24
