fixed code:/home/apr/CodeSearchAndMatch/Defects4J/fixed_bugs_dir/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java-95-95
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-370-370
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-383-383
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-400-400
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-433-433
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-446-446
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-468-468
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-482-482
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-506-506
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-527-527
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-556-556
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-582-582
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-327-327
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-492-492
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-165-165
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-166-166
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-169-169
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-331-331
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-332-332
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-338-338
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-373-373
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-374-374
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-375-375
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-479-479
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java-59-59
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java-83-83
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java-79-79
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-166-166
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-181-181
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-216-216
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-229-229
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-302-302
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-315-315
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-372-372
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-385-385
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/FastDateParser.java-272-272
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-164-164
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-491-491
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-254-254
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-475-475
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-641-641
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/Validate.java-851-851
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-490-490
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java-89-89
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java-85-85
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2158-2158
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2200-2200
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2238-2238
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2281-2281
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-588-588
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-605-605
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-635-635
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-641-641
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-740-740
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-173-174
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-339-339
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-284-284
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-295-295
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-451-451
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-606-606
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-634-634
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-660-660
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-673-673
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-2805-2805
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-2818-2818
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-2837-2837
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-2843-2843
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-766-766
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-795-795
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-805-805
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-3107-3107
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-2802-2802
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-2813-2813
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-330-330
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-334-334
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-345-345
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-167-167
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-336-336
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-413-413
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-389-389
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/FastDateParser.java-264-264
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-324-324
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2201-2203
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-332-332
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-338-338
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-350-350
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/CharSet.java-196-196
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java-67-67
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-3095-3095
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/CompositeFormat.java-84-84
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-161-161
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-416-416
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-516-516
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java-480-480
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java-488-488
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-339-339
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-351-351
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/NumberUtils.java-727-727
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-190-190
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-385-385
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-452-452
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/FastDateParser.java-285-285
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-758-758
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-804-804
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2391-2391
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/DateUtils.java-385-385
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java-119-119
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java-121-121
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrMatcher.java-268-268
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-333-333
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/math/Fraction.java-325-327
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-1973-1973
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-155-155
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-409-409
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-167-167
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-285-285
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-297-297
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/DateUtils.java-366-366
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/DateUtils.java-377-377
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-422-423
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-778-778
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-793-793
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-802-802
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/CompositeFormat.java-69-69
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/FastDateFormat.java-386-386
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-771-771
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-810-810
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2204-2204
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2285-2285
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-598-598
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2162-2162
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2242-2242
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-4247-4247
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/Validate.java-874-876
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-488-489
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/AggregateTranslator.java-52-52
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-3106-3106
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java-55-55
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2401-2401
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-463-463
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java-58-58
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2119-2119
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-619-620
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-646-646
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-2025-2025
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/CharSet.java-181-181
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrBuilder.java-2804-2804
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java-71-71
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-649-651
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/CharSet.java-188-188
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-184-187
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2159-2161
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2239-2241
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-590-591
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2282-2284
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2116-2118
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/CompositeFormat.java-113-113
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-759-759
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/CharSet.java-184-184
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-782-782
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-3100-3100
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-2110-2112
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-626-628
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java-289-289
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java-610-617
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java-105-105
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/time/DateUtils.java-386-388
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java-47-53
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/StringUtils.java-4244-4244
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrTokenizer.java-786-790
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java-494-501
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java-40-42
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java-44-46
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrMatcher.java-301-301
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/StrMatcher.java-368-370
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Lang/Lang_6/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java-48-62
